image_name,confidence_value,IoU_value
IMG_20180724_121309.jpg,0.32611018419265747,0
IMG_20180724_123732.jpg,0.40386104583740234,0
IMG_20100101_033033.jpg,0.0,0
IMG_20180810_093312.jpg,0.9459495544433594,0
IMG_20180724_150507.jpg,0.8947091102600098,0
IMG_20180724_122525.jpg,0.8706365823745728,0
IMG_20180723_123225.jpg,0.0,0
IMG_20180720_142545.jpg,0.5069199204444885,0
IMG_20180720_142545.jpg,0.48309066891670227,0
IMG_1243.jpg,0.9145694971084595,0
IMG_1284.jpg,0.0,0
IMG_20180725_122016.jpg,0.8737949132919312,0
IMG_20180723_145854.jpg,0.8736399412155151,0
IMG_20100101_032317.jpg,0.7150924205780029,0
IMG_20180809_083651.jpg,0.0,0
IMG_20180720_143100.jpg,0.0,0
IMG_20180721_091455.jpg,0.0,0
IMG_20180720_123954.jpg,0.8065400123596191,0
IMG_20180720_123954.jpg,0.6333923935890198,0
IMG_20180720_142509.jpg,0.0,0
IMG_20180724_150833.jpg,0.6802121996879578,0
IMG_1297.jpg,0.8919306397438049,0
IMG_20180720_123553.jpg,0.0,0
IMG_1302.jpg,0.4602762758731842,0
IMG_20180720_141952.jpg,0.0,0
IMG_20180717_120957.jpg,0.6344498991966248,0
IMG_20180717_120957.jpg,0.30647674202919006,0
IMG_20100101_033158.jpg,0.0,0
IMG_20180725_120946.jpg,0.8898829817771912,0
IMG_20180724_120949.jpg,0.25490427017211914,0
IMG_20180719_125126.jpg,0.6956320405006409,0
IMG_20180721_090506.jpg,0.9089587330818176,0
IMG_20180724_121243.jpg,0.0,0
IMG_20180714_105021.jpg,0.0,0
IMG_20180810_085645.jpg,0.0,0
IMG_20180719_124651.jpg,0.577996015548706,0
IMG_20180719_142631.jpg,0.8796347379684448,0
IMG_20180719_142631.jpg,0.3480433523654938,0
IMG_20180723_124006.jpg,0.8716968297958374,0
IMG_20180811_083958.jpg,0.0,0
IMG_1263.jpg,0.8961452841758728,0
IMG_20100101_033559.jpg,0.90782630443573,0
IMG_20180720_142150.jpg,0.9302291870117188,0
IMG_20180810_092905.jpg,0.0,0
