image_name,confidence_value,IoU_value
IMG_20180718_105313.jpg,0.0,0
IMG_20180810_092723.jpg,0.7484515309333801,0
IMG_20180713_105001.jpg,0.3957465887069702,0
IMG_20180724_122617.jpg,0.0,0
IMG_20180724_150507.jpg,0.39266833662986755,0
IMG_20180724_121957.jpg,0.0,0
IMG_20180725_122231.jpg,0.81120365858078,0
IMG_1246.jpg,0.0,0
IMG_20100101_023139.jpg,0.9496628642082214,0
IMG_20180725_113855.jpg,0.9584472179412842,0
IMG_20180721_090612.jpg,0.0,0
IMG_20180724_123854.jpg,0.7615773677825928,0
IMG_20180724_122629.jpg,0.0,0
IMG_20180720_142111.jpg,0.0,0
IMG_20100101_032317.jpg,0.7327960133552551,0
IMG_20180714_102729.jpg,0.9252614378929138,0
IMG_20180811_084336.jpg,0.8945556879043579,0
IMG_20180719_142631.jpg,0.8332393765449524,0
IMG_20180724_125716.jpg,0.6074846982955933,0
IMG_20180809_083651.jpg,0.0,0
IMG_20180724_125230.jpg,0.0,0
IMG_20100101_033559.jpg,0.8789861798286438,0
IMG_20180723_123653.jpg,0.9198271036148071,0
IMG_20180725_122619.jpg,0.9095461964607239,0
IMG_20180723_123915.jpg,0.0,0
IMG_20180726_122312.jpg,0.9187705516815186,0
IMG_20180719_123848.jpg,0.8040593266487122,0
IMG_20180724_122525.jpg,0.40443331003189087,0
IMG_20180713_104842.jpg,0.9111337065696716,0
IMG_20180811_083847.jpg,0.30339765548706055,0
IMG_20180723_145744.jpg,0.0,0
IMG_20180724_121206.jpg,0.0,0
IMG_20100101_031419.jpg,0.9029432535171509,0
IMG_20180724_125420.jpg,0.8348066210746765,0
IMG_20180724_125420.jpg,0.7081245183944702,0
IMG_20180720_142558.jpg,0.827631950378418,0
IMG_20180720_142558.jpg,0.6784871816635132,0
IMG_20180720_142558.jpg,0.521492063999176,0
IMG_20180714_102511.jpg,0.0,0
IMG_1243.jpg,0.9584166407585144,0
IMG_20180721_091455.jpg,0.0,0
IMG_20180724_122904.jpg,0.0,0
IMG_20180720_123553.jpg,0.5044589042663574,0
