image_name,confidence_value,IoU_value
IMG_1297.jpg,0.8564811944961548,0
IMG_20180719_123848.jpg,0.9294276237487793,0
IMG_20100101_032102.jpg,0.4839678406715393,0
IMG_20100101_032102.jpg,0.32761043310165405,0
IMG_20100101_031805.jpg,0.0,0
IMG_20180724_124841.jpg,0.7844728231430054,0
IMG_20180810_093312.jpg,0.9241713285446167,0
IMG_20180725_122527.jpg,0.0,0
IMG_1254.jpg,0.912706732749939,0
IMG_20180713_111144.jpg,0.8561477661132812,0
IMG_20180723_123939.jpg,0.8423896431922913,0
IMG_20180723_124655.jpg,0.5405464172363281,0
IMG_20180713_111439.jpg,0.0,0
IMG_20180717_122754.jpg,0.0,0
IMG_20180719_123656.jpg,0.3004358410835266,0
IMG_20180713_110324.jpg,0.5040544867515564,0
IMG_20180724_125116.jpg,0.0,0
IMG_20180724_121957.jpg,0.0,0
IMG_20100101_033637.jpg,0.3867574632167816,0
IMG_20180717_095953.jpg,0.0,0
IMG_20180721_090336.jpg,0.4854978322982788,0
IMG_20180724_150833.jpg,0.833477795124054,0
IMG_20180714_102511.jpg,0.0,0
IMG_20180723_123302.jpg,0.0,0
IMG_20180713_105001.jpg,0.0,0
IMG_20100101_031841.jpg,0.8730364441871643,0
IMG_20180717_123537.jpg,0.0,0
IMG_20180724_123021.jpg,0.0,0
IMG_20180720_123954.jpg,0.8579196929931641,0
IMG_20180723_145121.jpg,0.0,0
IMG_20180724_122525.jpg,0.9036902189254761,0
IMG_20180724_121258.jpg,0.0,0
IMG_20180723_123225.jpg,0.5577936768531799,0
IMG_20180725_122619.jpg,0.45749953389167786,0
IMG_20180724_150928.jpg,0.804749071598053,0
IMG_20180720_142111.jpg,0.0,0
IMG_20100101_031404.jpg,0.0,0
IMG_20180721_090702.jpg,0.2809735834598541,0
IMG_1284.jpg,0.0,0
IMG_20180721_090927.jpg,0.8096474409103394,0
IMG_20180724_125420.jpg,0.8786243200302124,0
IMG_20180724_125420.jpg,0.43118348717689514,0
