image_name,confidence_value,IoU_value
IMG_20180721_091635.jpg,0.7961195111274719,0
IMG_20180719_124132.jpg,0.0,0
IMG_20180719_144127.jpg,0.0,0
IMG_20180719_124828.jpg,0.0,0
IMG_20180714_094920.jpg,0.8718440532684326,0
IMG_20180720_142545.jpg,0.41148945689201355,0
IMG_20180719_143723.jpg,0.820151150226593,0
IMG_20180721_090702.jpg,0.6794340014457703,0
IMG_20180723_145353.jpg,0.8469003438949585,0
IMG_20180724_122357.jpg,0.5800731182098389,0
IMG_20180719_123656.jpg,0.5093881487846375,0
IMG_20180724_123854.jpg,0.4750143885612488,0
IMG_20100101_033113.jpg,0.8895392417907715,0
IMG_20180724_124841.jpg,0.0,0
IMG_20180725_121427.jpg,0.7262833118438721,0
IMG_1240.jpg,0.0,0
IMG_20180723_123302.jpg,0.0,0
IMG_20100101_033337.jpg,0.9562931656837463,0
IMG_20180723_123340.jpg,0.9116359353065491,0
IMG_20180723_123340.jpg,0.6287161707878113,0
IMG_20180723_145744.jpg,0.5181068181991577,0
IMG_20180810_092905.jpg,0.0,0
IMG_20180809_083651.jpg,0.0,0
IMG_20180811_083847.jpg,0.0,0
IMG_20100101_031841.jpg,0.7563419938087463,0
IMG_20100101_031841.jpg,0.27790674567222595,0
IMG_20180714_102857.jpg,0.0,0
IMG_20180811_083958.jpg,0.0,0
IMG_20180717_123537.jpg,0.0,0
IMG_20180717_095144.jpg,0.9554155468940735,0
IMG_20100101_033559.jpg,0.8970139026641846,0
IMG_20180725_122231.jpg,0.933089554309845,0
IMG_20180724_120949.jpg,0.0,0
IMG_20180810_085645.jpg,0.0,0
IMG_20100101_031404.jpg,0.0,0
IMG_20180725_113855.jpg,0.9401950240135193,0
IMG_20180714_103537.jpg,0.7715761065483093,0
IMG_20100101_033158.jpg,0.0,0
IMG_20180714_103103.jpg,0.8394570350646973,0
IMG_20100101_023139.jpg,0.9358348250389099,0
IMG_20180714_103055.jpg,0.0,0
IMG_20100101_022751.jpg,0.9292256832122803,0
